#SEED: 0.641420746454969
SAT0,72.16529590320545,-136.80734303217446,570.8154403405299
SAT1,-16.872389348130852,-64.17202190495591,551.5943340179249
SAT2,-38.32326107584768,176.342703670346,389.63340803590825
SAT3,-62.37399492295074,-129.88596459376382,363.5640876190681
SAT4,72.89660255707332,38.46237851934811,605.1324639357101
SAT5,58.991396068474046,-1.0825181735564229,641.1184690452206
SAT6,-3.2527761243828053,2.2473189813546526,524.7427336682273
SAT7,-37.61021774921721,-97.22612717023345,325.15511813479065
SAT8,-36.21114338314256,69.85434539780778,382.9447165960447
SAT9,2.4956016688551728,-98.69308779977341,537.2162814723088
SAT10,-32.714834401782284,115.67872740147692,334.51875752530555
SAT11,-79.30812542655056,59.95717699031047,587.999862711182
SAT12,-2.7010803866744197,-135.2417837440621,652.0275308747717
SAT13,-8.862553786208537,-48.52972439198581,673.6866497680353
SAT14,42.68932395772296,0.4456125371402493,623.4085973070642
SAT15,74.01898040195667,97.9947946729149,573.0008040280476
SAT16,5.827644710573708,83.04958161786823,478.36046304371087
SAT17,-8.720634629939639,-169.32265829430105,331.2041278255596
SAT18,-13.226295582409108,103.90885183537881,476.0514537248011
SAT19,-11.49750561462885,-0.9375261848223886,588.368520921999
ROUTE,82.25570442781424,3.787746674901541,-68.04960433738873,-94.72241574472592
